payment_id,debt_id,customer_id,monto_pago,fecha_pago
12384,1973,383,342.45,2023-12-27
12385,3636,340,589.15,2023-01-21
12386,883,1318,362.0,2023-10-17
12387,4257,734,1096.74,2024-09-03
12388,3244,1425,187.88,2025-03-12
12389,1842,513,897.82,2023-07-21
12390,2525,1934,15.76,2025-03-12
12391,1079,1875,1035.7,2025-03-01
12392,1318,309,1150.43,2024-01-21
12393,2349,1276,694.31,2023-10-14
12394,31,1943,1094.6,2025-03-20
12395,3165,395,1322.85,2023-11-07
12396,432,522,445.26,2024-01-17
12397,4196,1745,832.01,2025-11-01
12398,3371,206,1343.77,2025-08-18
12399,2228,829,982.89,2024-07-14
12400,3242,1484,1071.73,2022-12-30
12401,4111,1993,718.73,2023-06-24
12402,3108,192,1370.25,2025-10-06
12403,2229,552,1015.5,2024-01-11
12404,1525,877,343.89,2024-11-13
12405,2269,662,221.1,2023-06-16
12406,4235,1278,1483.93,2024-06-16
12407,623,1118,735.94,2023-03-04
12408,310,110,1209.95,2023-12-09
12409,3511,944,512.68,2024-08-27
12410,3221,1004,692.99,2025-03-24
12411,2713,274,154.59,2023-08-19
12412,2303,1696,968.96,2023-09-17
12413,4047,62,801.29,2023-03-14
12414,1657,983,1306.23,2025-04-05
12415,11,258,643.84,2024-01-04
12416,372,1225,1215.41,2023-05-16
12417,116,727,1265.77,2025-05-03
12418,3634,406,1176.98,2024-06-03
12419,1008,675,1297.5,2024-02-05
12420,705,1754,147.59,2023-03-18
12421,2479,820,862.47,2023-03-26
12422,3114,1448,166.28,2025-01-14
12423,3062,601,1224.61,2023-12-26
12424,1018,884,644.22,2025-08-19
12425,2598,1474,856.94,2023-12-19
12426,1487,257,305.0,2023-06-10
12427,4493,1506,793.95,2024-09-25
12428,1425,278,1171.58,2025-04-08
12429,1678,172,397.47,2024-08-02
12430,635,355,1430.26,2024-06-26
12431,244,425,63.62,2023-05-11
12432,3451,505,1221.4,2024-05-22
12433,4000,861,1454.22,2024-03-26
12434,4030,1444,352.94,2024-05-13
12435,2689,1256,930.06,2024-12-29
12436,3637,202,1470.72,2025-01-29
12437,1267,1847,243.93,2025-03-30
12438,2182,232,1285.25,2023-01-11
12439,1455,1999,402.46,2025-02-25
12440,1833,1941,318.19,2024-09-17
12441,4344,1954,12.92,2023-01-13
12442,1341,1083,78.97,2024-03-28
12443,4445,1768,834.88,2023-01-30
12444,3508,366,1165.04,2025-10-02
12445,1831,280,865.72,2023-12-05
12446,1428,1839,1363.35,2024-02-11
12447,2065,1211,1454.34,2025-04-19
12448,777,1036,183.86,2023-03-17
12449,2854,1679,554.71,2024-08-07
12450,587,968,1347.15,2025-05-01
12451,1725,859,975.15,2024-09-13
12452,4003,602,161.92,2024-02-17
12453,1286,1552,135.27,2023-06-01
12454,4102,1757,812.64,2023-01-17
12455,3899,1337,1483.17,2024-03-18
12456,554,1505,1408.71,2023-08-21
12457,649,1313,290.4,2023-11-05
12458,2721,1767,838.29,2025-06-19
12459,1360,401,100.9,2024-09-22
12460,1515,1545,1153.73,2024-05-11
12461,3105,951,1380.89,2023-01-06
12462,1562,1468,1353.93,2025-07-01
12463,604,1970,332.18,2023-10-25
12464,112,1091,143.72,2025-07-30
12465,3812,1126,1091.66,2025-07-19
12466,2135,1621,772.78,2023-03-14
12467,3864,1304,1316.08,2025-06-24
12468,4228,1467,1201.06,2024-04-30
12469,913,149,1012.76,2025-05-27
12470,2525,130,813.0,2022-11-28
12471,2849,1826,1116.94,2023-04-29
12472,243,465,1454.95,2025-03-21
12473,3672,449,792.68,2024-05-15
12474,3635,265,1309.76,2023-04-03
12475,3772,185,350.7,2024-11-14
12476,4474,1444,1091.65,2024-07-19
12477,2931,316,1320.8,2024-07-31
12478,3617,1646,780.39,2024-11-26
12479,2804,832,1113.2,2022-11-23
12480,4386,1303,104.37,2025-02-09
12481,1868,494,828.89,2024-05-09
12482,3186,868,1422.49,2024-04-25
12483,3725,1713,1440.0,2023-12-20
12484,1065,812,639.71,2023-06-29
12485,2508,1240,540.87,2024-03-01
12486,2412,879,435.61,2025-04-24
12487,1095,1321,590.4,2023-02-20
12488,354,445,473.19,2023-04-09
12489,3410,965,912.25,2024-08-23
12490,1919,450,353.34,2022-12-21
12491,3855,243,133.55,2024-02-02
12492,1609,1182,502.73,2024-05-19
12493,2519,661,510.52,2023-03-07
12494,2102,1548,803.85,2024-04-06
12495,3795,935,1271.76,2024-01-23
12496,4244,886,184.54,2024-07-09
12497,733,345,1129.19,2025-02-11
12498,4470,1632,245.97,2024-10-15
12499,575,1125,298.86,2024-03-19
12500,3206,1301,279.97,2023-11-27
12501,2856,240,1483.99,2025-04-11
12502,2394,126,237.19,2024-08-28
12503,3709,42,1478.16,2023-08-05
12504,2946,1064,1123.36,2025-01-23
12505,718,818,628.65,2023-01-28
12506,3024,1750,767.79,2024-05-13
12507,4412,652,670.61,2023-04-05
12508,295,1833,611.64,2025-06-17
12509,336,561,334.97,2025-03-20
12510,2718,328,454.42,2025-09-12
12511,1927,1496,39.23,2025-08-23
12512,3091,1594,1165.46,2023-01-19
12513,1193,1049,318.6,2023-04-16
12514,2547,1221,537.05,2024-04-11
12515,1045,947,1371.25,2023-07-23
12516,3801,502,503.27,2025-05-15
12517,2899,1754,245.91,2024-02-23
12518,3098,303,147.37,2023-04-18
12519,3627,1269,1077.8,2023-05-19
12520,3058,921,26.26,2024-08-24
12521,1755,316,1016.41,2025-04-05
12522,2241,1523,484.74,2023-11-03
12523,541,234,846.66,2023-04-11
12524,2683,1385,565.4,2023-03-09
12525,4046,786,1056.07,2022-12-21
12526,3954,312,1160.58,2022-11-19
12527,2223,834,530.56,2023-11-13
12528,2485,1785,143.96,2024-03-26
12529,4327,906,1121.35,2025-04-25
12530,827,1338,1351.72,2024-12-06
12531,521,1653,759.68,2025-04-15
12532,4398,1790,1202.68,2023-11-27
12533,1571,342,987.54,2023-11-10
12534,4210,722,466.18,2024-11-22
12535,650,1583,1490.27,2023-12-05
12536,4108,99,739.98,2022-12-27
12537,3561,1271,1108.48,2024-05-30
12538,1459,389,1481.79,2023-03-21
12539,190,1986,606.33,2024-12-25
12540,2876,1995,1184.86,2023-02-15
12541,1173,661,714.42,2025-02-05
12542,3570,1962,684.18,2022-11-23
12543,2000,154,210.59,2025-05-28
12544,2790,986,89.51,2023-01-09
12545,802,439,529.94,2023-07-05
12546,4075,1710,250.63,2025-07-12
12547,2943,980,1180.97,2025-04-27
12548,503,1458,245.43,2025-03-23
12549,267,1578,613.59,2025-02-08
12550,878,1994,168.71,2025-11-10
12551,2063,1657,1027.29,2024-12-31
12552,3232,718,828.79,2023-05-19
12553,2391,1647,1328.21,2025-07-08
12554,1131,1697,907.26,2023-03-30
12555,2136,1944,1050.34,2025-04-10
12556,2499,1981,129.76,2023-01-06
12557,3006,1918,790.82,2023-03-12
12558,448,480,10.72,2023-05-13
12559,1215,1088,995.9,2025-04-16
12560,1817,1873,321.64,2025-04-22
12561,570,397,601.88,2024-09-13
12562,2273,384,1479.18,2024-04-09
12563,203,1828,892.11,2025-07-07
12564,2230,1347,1009.23,2023-09-03
12565,298,644,785.92,2025-02-10
12566,2498,1590,935.99,2023-06-05
12567,3166,1952,1228.12,2024-04-25
12568,3420,1798,847.36,2025-05-01
12569,3365,969,1491.24,2024-08-25
12570,782,1774,1223.78,2023-03-22
12571,1334,561,217.11,2024-05-18
12572,586,448,1492.13,2025-07-01
12573,2699,35,657.87,2024-02-29
12574,4300,1451,609.69,2025-05-17
12575,1495,1712,1046.19,2025-05-02
12576,2433,1909,907.02,2024-03-17
12577,1729,503,1254.45,2024-02-18
12578,1453,1654,653.44,2025-11-08
12579,934,1869,1235.7,2024-01-06
12580,509,346,1079.03,2023-07-13
12581,2499,1090,1170.43,2025-01-19
12582,483,1317,1199.3,2024-08-02
12583,4181,1396,137.88,2023-03-26
12584,596,1696,1311.25,2023-02-13
12585,4395,62,804.81,2024-03-24
12586,4224,1754,99.29,2023-08-08
12587,2576,140,1295.49,2023-12-12
12588,3148,395,186.32,2024-05-30
12589,1211,935,624.28,2023-10-13
12590,1952,1771,1108.42,2025-01-25
12591,3940,27,632.81,2023-11-20
12592,49,36,96.56,2023-10-05
12593,2201,109,325.08,2025-07-01
12594,4087,90,1098.77,2023-07-29
12595,2331,549,693.62,2024-10-19
12596,589,83,1405.73,2023-03-30
12597,2479,470,789.05,2025-03-23
12598,317,104,395.15,2025-03-10
12599,2497,290,985.61,2023-11-25
12600,4178,1400,769.66,2025-01-12
12601,3613,1535,1078.08,2023-11-27
12602,1740,1,1086.18,2025-08-27
12603,239,388,337.39,2022-12-05
12604,4423,185,1302.03,2025-08-18
12605,2856,1117,1430.35,2023-08-17
12606,4243,725,153.36,2023-10-28
12607,2049,748,204.63,2025-10-14
12608,3848,640,892.14,2025-06-17
12609,862,29,235.52,2023-08-02
12610,938,1467,1045.19,2023-07-03
12611,1597,409,843.71,2025-05-23
12612,695,5,383.31,2024-06-01
12613,2830,592,1150.75,2024-08-14
12614,3667,1697,1254.84,2024-07-17
12615,2141,1475,134.14,2024-11-24
12616,712,1173,1151.94,2023-10-22
12617,3393,689,1023.03,2022-12-12
12618,3214,1967,624.94,2024-08-10
12619,3349,1211,1116.18,2025-06-16
12620,1030,1329,1076.21,2025-02-11
12621,3787,1321,311.13,2023-06-09
12622,1564,232,1355.53,2023-08-26
12623,3481,1403,1401.54,2025-05-11
12624,2911,589,1211.35,2023-03-22
12625,197,650,1486.52,2024-01-19
12626,1330,258,1050.47,2023-02-06
12627,613,122,265.47,2025-11-15
12628,2315,1275,144.39,2023-01-28
12629,1279,152,1006.84,2023-02-19
12630,458,1220,618.75,2023-09-16
12631,2973,1651,712.0,2024-02-08
12632,781,1726,749.96,2025-02-25
12633,4028,29,207.38,2024-06-11
12634,3593,269,1092.07,2024-12-15
12635,3963,1676,1145.31,2023-08-11
12636,970,893,334.61,2025-03-30
12637,2663,355,137.38,2023-11-29
12638,3586,866,1411.21,2024-02-21
12639,1760,544,1122.62,2023-06-16
12640,3401,769,693.7,2025-08-29
12641,2650,1784,497.87,2025-01-17
12642,3842,185,1423.58,2025-01-14
12643,2893,138,293.36,2025-10-26
12644,1228,105,639.32,2025-02-20
12645,2117,904,1180.01,2024-09-14
12646,2888,1783,603.82,2024-10-10
12647,1544,950,344.11,2023-12-01
12648,3791,57,808.04,2025-10-01
12649,931,617,548.49,2025-04-25
12650,4310,1019,1050.08,2024-10-27
12651,1250,985,849.82,2024-01-20
12652,569,105,743.84,2024-08-23
12653,2335,572,109.7,2023-04-29
12654,3894,1522,475.18,2024-12-04
12655,112,1222,1371.74,2023-01-08
12656,1747,1084,1246.09,2024-02-24
12657,743,1421,782.73,2023-11-23
12658,3840,10,344.24,2023-05-03
12659,203,869,786.49,2023-05-18
12660,4458,344,651.18,2024-10-09
12661,4090,314,333.24,2023-05-21
12662,266,649,1364.06,2023-06-28
12663,1357,976,973.85,2024-04-07
12664,2582,1328,1333.06,2023-08-19
12665,468,1699,1067.03,2024-11-24
12666,559,1198,1354.18,2024-06-22
12667,4442,453,58.89,2024-12-15
12668,326,1434,1061.32,2025-07-10
12669,1635,200,161.51,2024-12-04
12670,2902,1346,147.05,2024-03-04
12671,1781,31,1066.01,2024-12-27
12672,2296,212,149.13,2025-10-20
12673,4014,7,941.88,2023-08-20
12674,814,715,426.09,2025-08-22
12675,1336,166,58.73,2023-05-03
12676,419,1769,249.77,2024-08-06
12677,4352,905,233.43,2025-01-08
12678,3598,1398,1112.2,2025-01-03
12679,4357,497,870.22,2023-05-02
12680,1686,255,1402.28,2024-09-04
12681,795,1675,657.53,2025-07-02
12682,3421,1341,790.37,2024-11-15
12683,2436,671,409.04,2023-08-23
12684,2963,827,1454.76,2023-11-21
12685,3967,1018,1206.64,2025-03-28
12686,183,769,1376.69,2024-12-24
12687,4377,1014,1367.33,2025-01-01
12688,2211,1659,85.51,2025-08-11
12689,3798,67,1478.06,2024-10-30
12690,310,715,196.32,2024-05-25
12691,3536,1141,1234.78,2023-02-03
12692,3152,935,1334.22,2022-12-22
12693,228,951,456.44,2024-07-02
12694,4322,1073,270.72,2023-05-25
12695,2218,1574,621.01,2023-12-31
12696,4388,1568,661.05,2023-06-07
12697,3056,241,1405.83,2024-10-17
12698,2799,1663,1131.67,2025-03-28
12699,4093,92,354.23,2024-10-14
12700,3454,1661,1368.43,2025-03-31
12701,563,475,886.82,2023-12-30
12702,2197,1742,534.43,2023-07-19
12703,825,543,988.85,2024-05-12
12704,1577,1524,79.9,2023-04-21
12705,1982,546,1493.63,2023-04-12
12706,2479,524,28.96,2023-02-13
12707,3471,478,1135.96,2023-07-20
12708,1541,916,370.68,2025-09-01
12709,200,1389,298.02,2024-07-29
12710,1303,1546,424.58,2025-07-19
12711,2653,1809,1429.72,2024-08-25
12712,2219,1535,1199.66,2024-07-09
12713,1995,1102,139.97,2023-09-25
12714,28,677,413.66,2025-08-03
12715,2177,958,698.51,2023-03-27
12716,762,240,1156.6,2024-01-17
12717,260,1875,1426.11,2025-04-18
12718,1781,861,324.23,2025-06-27
12719,791,361,1385.43,2024-09-03
12720,3018,185,1432.51,2024-06-26
12721,2188,446,1114.56,2025-10-11
12722,4092,1937,195.84,2022-12-07
12723,3722,95,430.63,2024-07-29
12724,266,1417,845.14,2024-12-08
12725,3260,127,1176.53,2024-05-14
12726,690,1477,132.24,2023-03-02
12727,412,243,957.13,2025-02-16
12728,4325,902,1462.43,2024-10-15
12729,3409,871,185.31,2024-01-09
12730,4193,210,1101.6,2023-07-04
12731,2287,936,1135.12,2024-08-31
12732,2628,1750,588.49,2023-12-05
12733,1105,421,509.61,2023-02-23
12734,3330,292,1428.96,2023-10-28
12735,1636,1539,1236.09,2024-04-29
12736,1853,708,965.05,2025-05-23
12737,1279,266,444.87,2022-12-29
12738,2222,1315,703.98,2023-04-23
12739,3882,525,956.07,2025-05-16
12740,2215,115,1073.7,2025-09-16
12741,666,1222,1251.41,2024-12-09
12742,2184,373,141.63,2025-04-10
12743,3252,873,358.47,2024-01-31
12744,306,774,1385.29,2023-07-04
12745,3355,1052,273.94,2025-04-26
12746,409,1326,1167.35,2025-10-05
12747,2287,36,1120.84,2023-10-18
12748,3057,1887,155.91,2025-03-25
12749,1420,1262,1018.04,2022-11-30
12750,1678,1898,1440.57,2025-01-16
12751,1959,1564,416.98,2023-09-18
12752,2096,549,1234.37,2025-08-06
12753,3514,592,543.53,2024-02-06
12754,1417,1228,1125.04,2024-10-15
12755,2248,1007,1093.29,2024-02-14
12756,3927,985,890.89,2024-04-08
12757,2033,1214,1009.63,2023-03-22
12758,3566,1032,1445.81,2023-08-01
12759,2287,213,1219.09,2023-04-07
12760,596,992,176.98,2023-03-24
12761,3274,1110,184.79,2023-10-02
12762,494,1828,1100.03,2022-12-26
12763,1179,1492,36.92,2023-05-13
12764,3398,1521,478.98,2025-03-25
12765,1798,407,696.1,2023-07-12
12766,2306,1048,621.15,2024-10-20
12767,2185,337,737.09,2024-08-11
12768,3855,343,448.53,2025-01-19
12769,725,1815,654.31,2025-08-12
12770,1420,1175,1263.36,2024-06-13
12771,1283,555,825.1,2023-08-01
12772,3518,1604,601.0,2025-04-23
12773,1815,404,181.44,2025-09-23
12774,3693,217,1123.97,2023-09-02
12775,904,193,1217.32,2025-08-16
12776,3904,1370,63.47,2024-04-10
12777,268,797,873.64,2025-08-30
12778,1931,858,1032.76,2023-01-09
12779,4452,875,131.31,2025-01-30
12780,913,331,66.66,2024-03-04
12781,3840,1004,1476.24,2024-12-20
12782,185,1581,1228.6,2023-05-02
12783,3383,276,622.49,2025-04-27
12784,3115,1867,443.13,2025-08-25
12785,3437,527,483.23,2023-11-24
12786,4120,1435,1190.47,2024-02-08
12787,4361,1214,148.8,2023-04-15
12788,1717,1364,1228.36,2025-03-06
12789,2557,591,223.75,2025-03-24
12790,2114,1139,608.07,2025-04-25
12791,3202,50,1060.28,2024-01-25
12792,3734,171,1499.73,2024-01-18
12793,3076,823,709.47,2024-11-11
12794,717,928,10.47,2024-04-30
12795,3652,1876,937.65,2024-11-17
12796,381,826,966.52,2024-05-04
12797,4053,778,1280.84,2024-02-20
12798,411,951,1178.91,2025-06-11
12799,2346,1424,296.07,2023-02-20
12800,853,1974,204.93,2024-06-21
12801,2310,1827,1493.53,2024-09-17
12802,720,721,834.14,2023-02-17
12803,609,1707,651.44,2023-02-25
12804,774,972,1225.0,2024-09-08
12805,713,608,45.06,2025-05-02
12806,2577,1254,387.99,2023-02-10
12807,2017,1806,149.59,2023-09-11
12808,2451,1238,418.06,2025-05-26
12809,4309,1082,156.43,2025-08-05
12810,1111,7,541.29,2025-09-27
12811,3718,1903,858.59,2025-04-01
12812,1249,1367,989.51,2024-04-04
12813,1177,303,280.36,2022-12-14
12814,1267,1169,733.24,2024-11-03
12815,4260,1571,1197.58,2024-09-05
12816,614,1350,941.13,2025-03-25
12817,3603,250,1424.11,2024-12-27
12818,3156,1912,446.8,2024-07-09
12819,1867,1855,920.42,2025-11-07
12820,2156,20,587.66,2023-01-04
12821,3896,1290,658.86,2023-11-03
12822,1370,1922,1121.23,2025-03-11
12823,982,829,1415.1,2025-01-27
12824,566,985,209.87,2024-06-15
12825,3539,1964,724.74,2024-04-21
12826,528,406,778.5,2023-12-16
12827,692,405,1193.44,2025-04-16
12828,2867,919,720.48,2024-11-11
12829,2937,1119,1080.16,2022-12-25
12830,1430,1129,636.59,2023-08-31
12831,4338,254,804.04,2023-12-17
12832,1721,726,522.14,2025-02-23
12833,3829,251,848.15,2025-06-17
12834,809,1220,1175.58,2022-12-21
12835,2103,1272,1363.44,2025-02-03
12836,2347,659,831.7,2024-09-04
12837,2982,1422,71.85,2023-01-30
12838,2336,435,967.41,2025-06-27
12839,1560,1938,1214.64,2023-01-10
12840,261,323,200.35,2023-10-20
12841,622,401,1172.49,2023-12-19
12842,4069,1360,776.96,2023-03-20
12843,385,1463,406.01,2024-01-18
12844,3188,624,815.26,2024-06-25
12845,2005,1566,1235.25,2024-05-04
12846,3941,21,712.35,2025-10-04
12847,3528,485,559.7,2023-09-21
12848,3332,531,992.07,2023-10-21
12849,2630,287,1359.72,2024-12-30
12850,512,1305,901.01,2023-07-15
12851,817,1318,373.55,2023-07-09
12852,928,1138,629.55,2023-01-05
12853,3837,1810,1246.62,2024-10-21
12854,1882,442,530.62,2024-12-24
12855,1921,1110,27.56,2023-01-12
12856,3184,1779,26.63,2023-05-03
12857,1244,784,801.88,2023-12-17
12858,2589,876,1093.88,2023-11-08
12859,867,873,1358.5,2025-05-26
12860,593,200,441.81,2025-09-21
12861,2021,922,434.14,2025-07-30
12862,4321,1519,61.85,2025-01-13
12863,2781,118,1112.87,2023-09-13
12864,4478,1521,339.14,2023-06-24
12865,1820,1553,824.33,2023-10-04
12866,3391,217,962.7,2022-12-01
12867,1777,385,177.15,2024-07-01
12868,3427,1753,941.78,2024-10-05
12869,3063,1201,293.31,2023-03-24
12870,3106,815,1319.39,2024-08-20
12871,684,1968,236.97,2025-11-11
12872,397,1029,122.04,2023-01-27
12873,3348,910,784.67,2023-03-13
12874,2707,362,689.8,2024-06-18
12875,1234,905,60.67,2023-07-01
12876,3155,102,822.44,2024-11-13
12877,3727,1010,1217.57,2023-01-26
12878,844,22,1150.43,2022-12-15
12879,2258,1929,833.59,2022-11-18
12880,3742,1855,505.12,2025-08-17
12881,4082,961,1188.22,2025-11-07
12882,49,1139,1306.75,2024-08-14
12883,45,1346,30.7,2024-09-14
12884,2867,1414,286.89,2024-11-03
12885,3210,1143,768.24,2024-02-26
12886,3594,1399,1157.46,2025-09-10
12887,507,701,460.76,2024-04-15
12888,2699,1572,1102.3,2023-03-29
12889,3802,1000,1306.67,2023-02-07
12890,1072,727,146.78,2025-02-04
12891,3403,165,103.98,2023-09-12
12892,1010,648,353.11,2024-08-23
12893,4278,1879,69.96,2024-02-10
12894,248,1366,756.33,2025-02-03
12895,520,251,729.14,2025-10-01
12896,2753,1108,653.27,2024-11-23
12897,2972,1142,572.06,2024-02-24
12898,3874,1655,712.18,2024-02-13
12899,3540,1427,1088.89,2024-08-05
12900,4253,1551,180.66,2023-10-04
12901,2135,1635,929.55,2025-08-27
12902,3458,528,164.49,2023-07-27
12903,2181,805,1246.5,2025-07-06
12904,3181,302,349.65,2024-02-28
12905,955,453,14.86,2025-09-30
12906,1202,782,187.07,2023-07-02
12907,924,180,707.73,2025-01-26
12908,2177,1911,1315.99,2024-10-20
12909,4460,1081,470.35,2025-08-05
12910,2460,65,1183.39,2023-03-09
12911,1564,705,648.07,2025-03-12
12912,4285,1853,1254.45,2024-11-26
12913,4402,424,1274.99,2022-12-10
12914,3689,958,607.62,2024-02-17
12915,2792,1517,1191.23,2024-09-23
12916,2695,1891,309.93,2024-12-17
12917,2684,1014,945.94,2023-03-10
12918,3686,1058,1089.05,2024-07-05
12919,4401,915,506.07,2023-07-24
12920,2948,1686,1289.19,2023-09-24
12921,3548,1061,1390.87,2025-07-05
12922,798,945,535.03,2023-04-01
12923,2544,630,373.17,2023-08-16
12924,2541,1279,362.4,2024-07-10
12925,2363,303,764.35,2025-11-13
12926,3078,315,1293.65,2024-06-21
12927,689,550,1485.38,2025-06-27
12928,3615,33,658.26,2023-12-23
12929,3030,637,994.28,2023-03-24
12930,788,108,492.7,2025-02-08
12931,2326,1008,923.77,2023-12-02
12932,4244,407,392.89,2023-08-18
12933,3340,1913,419.4,2025-08-10
12934,1595,401,47.0,2023-10-05
12935,2098,589,1283.8,2023-11-22
12936,2610,183,1117.94,2023-11-21
12937,3110,1950,318.18,2024-06-21
12938,2827,990,582.84,2024-08-19
12939,4227,1411,502.4,2025-06-18
12940,2158,1711,367.98,2024-10-04
12941,655,1907,789.33,2024-04-21
12942,4225,1373,189.07,2025-06-21
12943,1787,1434,1334.34,2024-06-23
12944,2141,70,1326.33,2024-02-01
12945,337,754,1091.88,2024-10-25
12946,3733,1528,296.65,2024-08-13
12947,3789,487,1077.9,2024-05-07
12948,1648,1510,1409.48,2024-07-19
12949,2532,1878,139.65,2025-05-26
12950,2241,946,552.36,2025-07-28
12951,4127,551,1023.3,2024-12-08
12952,2028,1791,1412.19,2024-08-30
12953,2233,1,43.01,2024-04-19
12954,1795,388,385.56,2025-01-11
12955,2694,1351,1458.74,2025-04-24
12956,1116,850,359.55,2025-06-02
12957,1717,614,298.38,2024-01-10
12958,3067,955,572.91,2023-05-15
12959,4194,1299,239.17,2023-08-07
12960,2011,679,162.93,2023-01-05
12961,4461,909,547.83,2024-04-02
12962,3462,419,1298.1,2024-07-03
12963,3624,1513,418.09,2024-09-12
12964,3647,673,977.76,2022-12-08
12965,1781,489,404.98,2024-12-13
12966,1077,1280,59.43,2024-09-30
12967,2044,1563,232.92,2023-02-10
12968,2526,62,14.82,2024-06-11
12969,3818,1207,195.74,2024-01-18
12970,2128,1215,855.67,2024-01-31
12971,3893,1911,1410.47,2025-04-14
12972,292,722,215.36,2025-02-02
12973,3049,464,157.86,2023-02-07
12974,86,1889,926.6,2025-03-14
12975,4439,771,112.57,2025-07-05
12976,564,674,1355.97,2025-01-10
12977,3418,411,613.42,2024-03-03
12978,113,249,1180.1,2024-10-29
12979,3365,430,214.14,2025-02-21
12980,446,911,981.92,2024-01-17
12981,4498,766,522.39,2024-02-06
12982,3711,1803,348.0,2023-05-31
12983,755,1240,755.06,2025-05-11
12984,2933,481,839.09,2025-11-16
12985,3911,1475,606.39,2023-02-27
12986,3899,882,1449.68,2023-06-23
12987,2676,1023,1196.48,2025-08-29
12988,3429,235,1438.74,2025-10-06
12989,916,1035,1055.24,2023-06-15
12990,2020,883,423.58,2023-07-24
12991,517,1401,855.36,2024-07-17
12992,4208,1132,542.09,2024-01-13
12993,2668,1712,578.03,2024-12-19
12994,3332,240,1250.1,2023-01-03
12995,2116,1117,1388.68,2023-06-28
12996,506,195,306.93,2023-12-18
12997,3528,708,1075.61,2024-11-12
12998,4023,1626,624.37,2023-01-25
12999,1513,618,1419.18,2025-08-06
13000,2691,265,882.45,2025-03-18
13001,4353,1686,686.29,2024-01-10
13002,499,1774,971.8,2025-07-17
13003,4390,978,717.49,2023-02-02
13004,342,1300,164.73,2023-05-01
13005,1813,315,916.58,2023-04-16
13006,4207,1397,916.47,2025-07-23
13007,2139,241,194.94,2023-10-31
13008,2923,1463,602.51,2023-06-23
13009,3198,1174,1129.09,2024-12-01
13010,382,781,98.98,2024-09-14
13011,1208,717,1253.74,2024-10-29
13012,3958,1392,844.17,2023-01-03
13013,2342,191,984.99,2025-05-30
13014,3888,991,177.3,2024-09-08
13015,2420,445,1108.08,2024-04-09
13016,4464,82,1326.94,2024-07-15
13017,2458,45,233.91,2025-03-29
13018,4311,459,1420.86,2023-11-24
13019,613,174,416.79,2025-07-29
13020,1082,672,694.53,2023-03-27
13021,1993,1955,375.17,2024-04-29
13022,622,179,1168.37,2024-03-30
13023,1159,1154,517.17,2025-03-11
13024,1818,341,311.09,2025-04-10
13025,2168,469,1245.83,2025-06-21
13026,736,1906,1485.57,2024-07-19
13027,574,49,1354.82,2024-06-21
13028,2883,1197,1324.94,2024-10-31
13029,3016,1601,779.6,2025-06-28
13030,3058,335,371.6,2025-06-13
13031,105,1793,535.91,2024-06-22
13032,1968,1326,1081.4,2025-06-12
13033,2810,1820,1410.7,2025-10-28
13034,991,1247,557.3,2024-11-07
13035,2975,865,455.65,2024-04-10
13036,3408,1814,1192.33,2025-04-16
13037,3856,1425,992.19,2025-11-01
13038,917,671,1327.53,2024-06-23
13039,586,1597,607.29,2024-11-07
13040,1465,1017,932.5,2025-09-09
13041,2589,931,516.14,2023-02-25
13042,3387,1450,599.23,2024-05-21
13043,3437,1280,195.42,2025-01-30
13044,2701,1815,830.93,2025-02-08
13045,3634,922,908.05,2025-08-15
13046,1944,203,246.73,2023-09-24
13047,4153,1519,1339.39,2024-02-22
13048,3677,1075,1127.61,2025-02-08
13049,3975,409,221.23,2023-07-21
13050,2745,1411,914.32,2024-12-07
13051,3298,187,323.43,2025-06-02
13052,2880,875,320.47,2024-07-27
13053,1395,997,538.93,2025-06-09
13054,2203,925,670.13,2023-02-06
13055,1564,1948,829.73,2023-11-09
13056,775,1153,378.75,2023-04-02
13057,3858,1086,1046.85,2023-01-28
13058,2572,1332,254.72,2024-04-13
13059,1077,1803,525.58,2025-10-18
13060,1588,837,538.35,2024-05-06
13061,2398,1070,16.41,2023-07-23
13062,3038,88,473.6,2025-08-18
13063,2568,935,1366.13,2022-12-11
13064,1741,901,326.37,2024-01-07
13065,4494,1865,1410.21,2024-07-24
13066,4068,749,1184.65,2023-04-04
13067,2283,909,817.12,2023-12-27
13068,118,1255,1342.63,2024-02-19
13069,37,1760,176.83,2023-12-28
13070,699,1704,996.71,2023-05-03
13071,3154,1327,790.94,2023-09-25
13072,2839,802,57.18,2023-11-21
13073,2757,95,35.57,2024-07-16
13074,2913,639,801.43,2024-03-12
13075,3470,1191,416.9,2024-11-19
13076,600,45,366.23,2023-07-21
13077,573,165,311.46,2025-02-26
13078,1527,1981,378.33,2023-11-13
13079,804,1919,1081.07,2022-11-21
13080,1714,394,1446.18,2023-02-06
13081,977,1188,1252.75,2025-02-13
13082,4092,1816,1267.78,2023-02-04
13083,2867,648,511.1,2024-08-23
13084,738,949,745.94,2024-01-15
13085,482,911,75.77,2025-10-03
13086,1628,1831,749.02,2024-01-14
13087,2157,1171,478.82,2024-11-03
13088,1872,1304,1066.79,2023-08-07
13089,3710,588,876.2,2023-04-03
13090,3447,1572,64.58,2024-09-24
13091,3164,1736,441.79,2024-09-09
13092,2849,624,1311.35,2023-10-08
13093,2687,1307,364.3,2023-03-27
13094,2930,433,105.79,2025-03-22
13095,2781,1237,1267.57,2025-04-03
