gestion_id,customer_id,resultado,canal,fecha_gestion
6258,1258,Número incorrecto,SMS,2025-04-01
6259,110,Número incorrecto,Llamada,2024-08-18
6260,907,Número incorrecto,Llamada,2024-04-15
6261,1656,Promesa de pago,Llamada,2025-03-31
6262,1423,No responde,Llamada,2025-06-14
6263,491,No responde,Llamada,2025-04-14
6264,1115,No responde,WhatsApp,2024-04-14
6265,1416,Número incorrecto,Email,2025-06-16
6266,1496,Contactado,WhatsApp,2024-07-16
6267,1071,Contactado,Llamada,2025-04-25
6268,1360,Promesa de pago,Email,2024-01-11
6269,124,Número incorrecto,SMS,2025-04-23
6270,61,No responde,Llamada,2024-10-14
6271,1915,Contactado,WhatsApp,2025-05-25
6272,273,Contactado,Llamada,2025-02-10
6273,1629,Contactado,SMS,2024-12-18
6274,1468,Promesa de pago,Llamada,2024-12-12
6275,1849,Contactado,Email,2024-03-31
6276,1935,No responde,SMS,2023-11-29
6277,579,No responde,WhatsApp,2024-05-14
6278,858,Promesa de pago,Email,2024-01-29
6279,329,Número incorrecto,Llamada,2024-10-01
6280,1496,Número incorrecto,Email,2024-12-22
6281,1627,No responde,WhatsApp,2024-06-13
6282,1395,Promesa de pago,Email,2024-08-02
6283,574,Promesa de pago,Llamada,2024-03-25
6284,1709,Contactado,WhatsApp,2025-02-12
6285,406,Promesa de pago,Email,2025-08-25
6286,1084,Promesa de pago,Email,2024-03-25
6287,1748,Promesa de pago,SMS,2024-03-30
6288,156,Número incorrecto,Email,2025-04-12
6289,269,Promesa de pago,SMS,2025-06-27
6290,1132,Número incorrecto,Email,2025-01-21
6291,1727,No responde,Email,2025-01-20
6292,180,No responde,Llamada,2024-09-17
6293,1899,No responde,SMS,2024-11-21
6294,91,Número incorrecto,SMS,2025-07-13
6295,1264,Promesa de pago,SMS,2025-04-16
6296,522,No responde,SMS,2024-08-15
6297,894,Número incorrecto,Email,2025-03-09
6298,1406,Promesa de pago,Email,2025-06-26
6299,1622,No responde,SMS,2024-06-15
6300,956,Contactado,Llamada,2024-04-14
6301,1738,Promesa de pago,Email,2024-01-04
6302,42,Número incorrecto,WhatsApp,2024-06-13
6303,272,Número incorrecto,Email,2024-08-08
6304,1482,Promesa de pago,Email,2025-02-14
6305,37,Contactado,WhatsApp,2025-05-25
6306,638,Contactado,WhatsApp,2024-10-03
6307,414,Número incorrecto,SMS,2025-01-11
6308,1268,Contactado,SMS,2024-05-03
6309,126,Número incorrecto,Llamada,2024-02-08
6310,1960,No responde,WhatsApp,2024-04-04
6311,874,Contactado,SMS,2023-12-01
6312,1354,Contactado,SMS,2025-07-13
6313,1016,Contactado,Llamada,2024-06-03
6314,1042,No responde,Email,2025-01-25
6315,476,No responde,WhatsApp,2024-04-09
6316,1587,Promesa de pago,Email,2024-07-27
6317,1213,Contactado,Email,2024-01-13
6318,689,Número incorrecto,WhatsApp,2024-12-07
6319,869,Contactado,WhatsApp,2024-11-17
6320,1135,Contactado,SMS,2024-12-13
6321,613,Promesa de pago,SMS,2024-08-03
6322,1673,Contactado,SMS,2024-08-30
6323,1923,No responde,WhatsApp,2025-01-29
6324,424,Contactado,SMS,2024-03-06
6325,525,No responde,Email,2025-09-22
6326,892,No responde,Email,2024-05-05
6327,1591,Número incorrecto,SMS,2023-12-08
6328,852,Número incorrecto,Llamada,2024-03-30
6329,476,Contactado,Email,2025-06-10
6330,696,Número incorrecto,Email,2024-01-29
6331,798,Número incorrecto,SMS,2024-07-17
6332,1065,Número incorrecto,SMS,2025-10-01
6333,279,Contactado,WhatsApp,2025-08-28
6334,152,Promesa de pago,WhatsApp,2023-11-22
6335,464,Promesa de pago,Llamada,2025-01-16
6336,1902,Número incorrecto,Llamada,2025-03-17
6337,979,Contactado,Llamada,2024-10-30
6338,1001,Promesa de pago,SMS,2025-07-13
6339,1000,No responde,Llamada,2024-12-16
6340,1142,No responde,WhatsApp,2025-08-16
6341,65,Promesa de pago,WhatsApp,2024-03-26
6342,548,Promesa de pago,SMS,2025-08-08
6343,905,Contactado,WhatsApp,2024-11-13
6344,549,Promesa de pago,SMS,2025-05-20
6345,1008,Número incorrecto,SMS,2023-12-21
6346,54,Contactado,Email,2025-10-03
6347,1655,Número incorrecto,SMS,2024-03-04
6348,441,No responde,SMS,2025-08-13
6349,434,No responde,Email,2024-02-07
6350,34,No responde,WhatsApp,2024-09-10
6351,651,Contactado,Llamada,2025-01-09
6352,882,Promesa de pago,SMS,2024-08-15
6353,909,No responde,Llamada,2024-11-24
6354,1341,Contactado,SMS,2024-10-10
6355,33,Número incorrecto,WhatsApp,2025-04-24
6356,790,No responde,WhatsApp,2024-09-12
6357,1913,Promesa de pago,SMS,2023-12-15
6358,571,Promesa de pago,Email,2025-03-31
6359,625,Promesa de pago,SMS,2025-08-31
6360,470,No responde,WhatsApp,2025-07-09
6361,43,No responde,SMS,2025-08-04
6362,468,Número incorrecto,Llamada,2025-03-11
6363,1027,Contactado,Llamada,2024-04-07
6364,503,Contactado,Email,2024-11-11
6365,745,Número incorrecto,WhatsApp,2024-08-17
6366,781,Promesa de pago,WhatsApp,2024-12-09
6367,1047,No responde,Llamada,2025-05-08
6368,418,No responde,SMS,2024-12-10
6369,586,Promesa de pago,Email,2024-04-25
6370,1099,Contactado,WhatsApp,2025-07-10
6371,1118,No responde,SMS,2025-03-04
6372,808,Número incorrecto,WhatsApp,2024-12-10
6373,982,Contactado,SMS,2024-02-02
6374,767,Contactado,WhatsApp,2024-10-08
6375,921,Promesa de pago,Llamada,2025-05-27
6376,1890,Promesa de pago,WhatsApp,2025-01-25
6377,1240,No responde,Email,2025-08-28
6378,1838,Contactado,Llamada,2024-10-30
6379,16,Número incorrecto,SMS,2025-11-14
6380,879,Promesa de pago,SMS,2025-06-29
6381,1808,No responde,Llamada,2025-01-18
6382,758,Promesa de pago,SMS,2024-07-21
6383,1971,Promesa de pago,Email,2025-09-22
6384,1313,Número incorrecto,SMS,2025-11-11
6385,1646,Promesa de pago,Llamada,2023-12-27
6386,490,Promesa de pago,SMS,2025-02-08
6387,26,Número incorrecto,SMS,2024-12-12
6388,1220,Número incorrecto,WhatsApp,2025-01-22
6389,1414,No responde,Llamada,2024-02-15
6390,942,Promesa de pago,SMS,2024-08-02
6391,1022,No responde,Email,2025-09-06
6392,909,No responde,Llamada,2023-12-11
6393,460,Contactado,SMS,2025-07-01
6394,1715,No responde,WhatsApp,2024-04-03
6395,876,Promesa de pago,WhatsApp,2025-07-18
6396,1800,Número incorrecto,WhatsApp,2024-10-13
6397,1988,Promesa de pago,Email,2024-04-05
6398,307,Promesa de pago,SMS,2024-03-19
6399,1455,Número incorrecto,Llamada,2024-09-13
6400,884,No responde,Email,2025-04-16
6401,226,Número incorrecto,Llamada,2024-03-26
6402,492,Contactado,SMS,2024-08-09
6403,428,Número incorrecto,Email,2025-04-09
6404,1472,No responde,Llamada,2025-03-19
6405,806,Promesa de pago,WhatsApp,2024-06-23
6406,1253,Promesa de pago,WhatsApp,2024-07-01
6407,1090,Contactado,Llamada,2024-02-21
6408,642,Contactado,WhatsApp,2024-12-22
6409,640,Contactado,Email,2023-12-15
6410,666,Promesa de pago,WhatsApp,2025-11-03
6411,44,No responde,WhatsApp,2024-09-29
6412,383,Número incorrecto,Email,2025-10-24
6413,881,Número incorrecto,SMS,2024-07-15
6414,1930,Número incorrecto,Email,2025-09-09
6415,1504,Promesa de pago,WhatsApp,2025-02-08
6416,1632,Número incorrecto,Email,2025-07-02
6417,380,No responde,WhatsApp,2025-10-07
6418,1367,Contactado,WhatsApp,2025-10-22
6419,1554,Contactado,WhatsApp,2025-06-09
6420,988,Contactado,Llamada,2025-05-21
6421,1239,Número incorrecto,WhatsApp,2025-06-13
6422,570,Contactado,SMS,2024-07-12
6423,1203,Contactado,Llamada,2023-12-11
6424,638,No responde,WhatsApp,2024-11-08
6425,1085,No responde,Email,2024-10-10
6426,1388,Promesa de pago,SMS,2024-03-28
6427,909,Promesa de pago,WhatsApp,2025-08-04
6428,1252,Contactado,SMS,2024-07-02
6429,1577,No responde,Email,2024-06-24
6430,1431,Contactado,SMS,2025-05-18
6431,255,Contactado,Llamada,2024-12-26
6432,537,Contactado,WhatsApp,2025-06-22
6433,792,Promesa de pago,SMS,2025-01-02
6434,42,Número incorrecto,WhatsApp,2025-06-25
6435,978,Número incorrecto,WhatsApp,2024-04-04
6436,1863,No responde,Llamada,2024-10-22
6437,1597,Número incorrecto,Email,2025-04-17
6438,1766,Promesa de pago,Llamada,2025-05-23
6439,1679,No responde,WhatsApp,2024-01-12
6440,1977,No responde,SMS,2025-08-25
6441,614,No responde,Email,2023-12-20
6442,1856,No responde,Llamada,2025-07-05
6443,1958,Número incorrecto,SMS,2024-12-07
6444,1183,Promesa de pago,SMS,2024-03-26
6445,1923,Contactado,Llamada,2024-02-06
6446,123,Promesa de pago,WhatsApp,2024-03-08
6447,423,Número incorrecto,WhatsApp,2024-08-13
6448,791,Contactado,Llamada,2025-02-23
6449,310,No responde,WhatsApp,2024-08-02
6450,944,Contactado,WhatsApp,2025-07-01
6451,1974,Contactado,Llamada,2024-01-05
6452,227,Número incorrecto,Llamada,2024-07-26
6453,1884,No responde,Llamada,2025-07-27
6454,1707,Número incorrecto,Llamada,2025-05-18
6455,1564,Número incorrecto,SMS,2024-08-20
6456,1243,Promesa de pago,WhatsApp,2025-10-19
6457,1554,No responde,SMS,2024-12-06
6458,1877,Promesa de pago,Email,2025-09-25
6459,1578,Promesa de pago,Email,2024-09-17
6460,675,No responde,Email,2025-10-09
6461,1759,Promesa de pago,Llamada,2024-03-12
6462,680,Número incorrecto,Email,2024-08-16
6463,654,Promesa de pago,Email,2025-03-22
6464,240,No responde,Llamada,2024-08-21
6465,1078,No responde,SMS,2024-01-30
6466,410,No responde,SMS,2023-12-27
6467,159,Número incorrecto,SMS,2025-06-16
6468,393,Número incorrecto,Llamada,2024-02-13
6469,26,Contactado,SMS,2024-02-05
6470,1693,Promesa de pago,WhatsApp,2024-04-10
6471,1132,Contactado,Llamada,2024-08-14
6472,1987,Contactado,WhatsApp,2024-02-09
6473,848,No responde,Llamada,2024-04-21
6474,519,Contactado,WhatsApp,2024-02-11
6475,531,Contactado,Email,2024-10-17
6476,60,No responde,Email,2025-06-23
6477,1783,Promesa de pago,Email,2025-06-09
6478,1138,No responde,SMS,2024-07-30
6479,1205,No responde,WhatsApp,2025-08-12
6480,406,Promesa de pago,Llamada,2023-12-08
6481,1798,Número incorrecto,Email,2024-06-28
6482,251,No responde,Llamada,2024-04-15
6483,389,Contactado,WhatsApp,2024-04-14
6484,1695,Contactado,SMS,2024-05-27
6485,915,Promesa de pago,WhatsApp,2025-08-30
6486,306,No responde,WhatsApp,2023-12-23
6487,692,Contactado,Email,2024-04-06
6488,291,Contactado,WhatsApp,2025-03-24
6489,1215,No responde,Llamada,2025-01-27
6490,682,No responde,Llamada,2025-11-10
6491,434,Número incorrecto,Email,2025-08-11
6492,1605,Contactado,SMS,2025-04-25
6493,1103,Promesa de pago,Llamada,2025-06-22
6494,1550,No responde,Email,2025-08-05
6495,1935,Contactado,Email,2025-08-27
6496,412,Promesa de pago,Llamada,2024-11-12
6497,102,No responde,SMS,2024-10-17
6498,1798,No responde,SMS,2025-06-11
6499,1660,No responde,SMS,2024-05-27
6500,1299,Número incorrecto,WhatsApp,2024-06-12
6501,958,No responde,Llamada,2025-10-31
6502,1978,No responde,Llamada,2025-11-12
6503,534,Promesa de pago,Email,2024-04-01
6504,662,Promesa de pago,Llamada,2025-05-26
6505,215,Contactado,Llamada,2025-11-10
6506,867,No responde,SMS,2024-11-26
6507,691,Contactado,Llamada,2024-02-05
6508,757,Contactado,WhatsApp,2024-06-17
6509,205,Número incorrecto,WhatsApp,2025-06-14
6510,4,Promesa de pago,Email,2025-08-25
6511,52,Número incorrecto,Email,2024-11-27
6512,718,Promesa de pago,Llamada,2025-10-31
6513,1207,Número incorrecto,WhatsApp,2025-05-14
6514,68,Contactado,Llamada,2024-04-15
6515,181,Promesa de pago,SMS,2024-04-08
6516,657,Promesa de pago,SMS,2024-09-19
6517,1118,Número incorrecto,Email,2025-09-08
6518,905,Promesa de pago,Email,2025-03-16
6519,933,No responde,Llamada,2023-11-29
6520,1221,Número incorrecto,WhatsApp,2024-01-26
6521,1389,Promesa de pago,Email,2025-03-01
6522,1714,Contactado,WhatsApp,2023-12-27
6523,1353,No responde,Llamada,2025-06-29
6524,261,Contactado,Llamada,2023-12-07
6525,942,Contactado,WhatsApp,2024-02-01
6526,1171,Número incorrecto,SMS,2025-11-04
6527,364,Contactado,WhatsApp,2024-01-18
6528,358,Promesa de pago,SMS,2024-01-20
6529,1325,No responde,WhatsApp,2024-07-19
6530,960,Contactado,Llamada,2025-01-26
6531,1125,Contactado,WhatsApp,2024-03-03
6532,1639,Contactado,Llamada,2024-04-19
6533,508,Promesa de pago,Llamada,2024-11-04
6534,266,Contactado,WhatsApp,2025-05-21
6535,340,Promesa de pago,Llamada,2024-04-30
6536,1595,Contactado,WhatsApp,2024-08-21
6537,551,No responde,Llamada,2024-02-10
6538,1583,No responde,Email,2024-10-14
6539,997,Contactado,WhatsApp,2024-02-13
6540,888,Número incorrecto,SMS,2025-06-29
6541,514,Promesa de pago,Email,2025-08-21
6542,1606,No responde,Llamada,2025-07-16
6543,1342,No responde,Email,2025-03-06
6544,619,Número incorrecto,SMS,2024-02-21
6545,1502,Contactado,Llamada,2025-06-15
6546,579,No responde,Llamada,2025-03-22
6547,276,Contactado,WhatsApp,2025-11-08
6548,1633,Promesa de pago,Llamada,2024-04-04
6549,577,No responde,Email,2024-01-09
6550,912,Número incorrecto,Email,2024-12-07
6551,940,No responde,SMS,2025-06-13
6552,577,Contactado,WhatsApp,2023-12-22
6553,1404,Número incorrecto,Llamada,2023-11-19
6554,292,Contactado,Llamada,2024-08-08
6555,630,Promesa de pago,WhatsApp,2025-04-26
6556,283,Número incorrecto,WhatsApp,2025-06-19
6557,773,Número incorrecto,WhatsApp,2024-11-09
6558,64,Contactado,WhatsApp,2025-01-27
6559,1594,Contactado,SMS,2025-06-25
6560,960,Número incorrecto,WhatsApp,2023-11-18
6561,646,No responde,Llamada,2024-03-07
6562,1336,Número incorrecto,Email,2024-08-18
6563,353,Número incorrecto,Email,2024-01-29
6564,893,Contactado,Llamada,2023-11-22
6565,500,Número incorrecto,WhatsApp,2025-03-25
6566,175,Contactado,WhatsApp,2024-09-13
6567,1033,Número incorrecto,Email,2025-07-09
6568,1659,Promesa de pago,SMS,2025-04-10
6569,1511,No responde,WhatsApp,2024-01-28
6570,860,Número incorrecto,Email,2024-06-03
6571,949,Promesa de pago,WhatsApp,2024-12-25
6572,663,Promesa de pago,Email,2025-05-06
6573,1133,Contactado,Email,2023-12-19
6574,409,Número incorrecto,Llamada,2024-01-31
6575,1547,Número incorrecto,Llamada,2024-09-15
6576,678,Promesa de pago,Llamada,2024-04-19
6577,156,No responde,WhatsApp,2024-06-10
6578,1323,No responde,WhatsApp,2025-07-04
6579,323,No responde,SMS,2025-09-23
6580,710,Contactado,Llamada,2025-05-06
6581,1934,No responde,Llamada,2025-05-24
6582,350,No responde,Llamada,2025-09-25
6583,559,Contactado,WhatsApp,2025-08-26
6584,35,Contactado,SMS,2023-12-01
6585,1575,Contactado,WhatsApp,2025-05-25
6586,176,No responde,WhatsApp,2024-09-18
6587,1453,No responde,Llamada,2025-01-05
6588,1783,Contactado,SMS,2024-09-27
6589,247,Promesa de pago,SMS,2023-12-27
6590,717,Número incorrecto,WhatsApp,2024-05-20
6591,1036,Promesa de pago,Email,2025-01-01
6592,279,Promesa de pago,WhatsApp,2024-10-17
6593,683,No responde,SMS,2025-07-15
6594,1161,No responde,SMS,2024-02-19
6595,1045,Número incorrecto,WhatsApp,2024-02-29
6596,1322,Promesa de pago,SMS,2024-12-31
6597,967,No responde,Email,2024-11-12
6598,87,Contactado,WhatsApp,2024-07-13
6599,1195,Número incorrecto,SMS,2024-02-01
6600,327,No responde,Llamada,2025-10-18
6601,383,No responde,WhatsApp,2023-12-22
6602,1756,Contactado,WhatsApp,2025-11-08
6603,614,Contactado,WhatsApp,2024-05-23
6604,1253,Promesa de pago,WhatsApp,2024-01-04
6605,462,Número incorrecto,SMS,2025-01-03
6606,426,Contactado,Email,2024-01-23
6607,1286,No responde,Email,2025-09-07
6608,25,No responde,Email,2025-03-29
6609,616,Número incorrecto,WhatsApp,2024-10-11
6610,1962,Contactado,WhatsApp,2024-10-26
6611,1645,Promesa de pago,Llamada,2024-09-30
6612,1991,Contactado,Llamada,2024-05-08
6613,1981,Contactado,WhatsApp,2025-11-16
6614,1981,No responde,Email,2024-10-04
6615,956,Contactado,Llamada,2025-07-31
6616,837,Promesa de pago,SMS,2023-12-23
6617,162,Promesa de pago,Email,2025-05-02
6618,1727,Contactado,SMS,2023-12-05
6619,713,Número incorrecto,Email,2024-03-07
6620,850,No responde,SMS,2024-02-23
6621,215,Contactado,SMS,2025-02-26
6622,620,No responde,Llamada,2024-05-04
6623,1810,No responde,Llamada,2024-06-19
6624,531,No responde,WhatsApp,2024-06-09
6625,90,Promesa de pago,Email,2025-06-12
6626,1462,Número incorrecto,Email,2024-11-11
6627,992,Número incorrecto,Email,2024-06-28
6628,653,Número incorrecto,Llamada,2023-12-13
6629,96,Contactado,SMS,2024-03-19
6630,410,Promesa de pago,Llamada,2025-01-08
6631,1154,No responde,WhatsApp,2024-03-01
6632,1107,No responde,WhatsApp,2025-02-17
6633,661,Contactado,Llamada,2025-03-30
6634,1818,Promesa de pago,Email,2024-11-07
6635,201,Número incorrecto,WhatsApp,2024-10-29
6636,916,Contactado,Email,2024-11-17
6637,923,Contactado,Email,2025-03-23
6638,1143,Contactado,Llamada,2024-04-26
6639,1868,Promesa de pago,Email,2025-06-10
6640,1964,Número incorrecto,WhatsApp,2024-01-17
6641,1816,No responde,Llamada,2024-09-09
6642,515,Promesa de pago,Llamada,2024-07-05
6643,949,Contactado,Email,2024-07-21
6644,729,No responde,Llamada,2025-01-15
6645,1295,No responde,Llamada,2025-08-11
6646,634,Promesa de pago,WhatsApp,2024-05-29
6647,186,Promesa de pago,SMS,2025-06-15
6648,1116,No responde,Llamada,2025-05-07
6649,446,Promesa de pago,WhatsApp,2024-01-02
6650,1713,Promesa de pago,Llamada,2024-05-04
6651,560,Contactado,SMS,2024-04-15
6652,717,Número incorrecto,SMS,2025-07-02
6653,1640,Número incorrecto,Llamada,2025-10-14
6654,1613,No responde,Llamada,2024-07-17
6655,778,Promesa de pago,Email,2025-08-12
6656,1176,Contactado,Llamada,2024-06-24
6657,307,Promesa de pago,Email,2024-09-05
6658,711,Promesa de pago,SMS,2024-08-04
6659,334,Número incorrecto,SMS,2025-08-26
6660,1861,No responde,Llamada,2024-09-07
6661,1082,Promesa de pago,WhatsApp,2025-07-27
6662,1026,Número incorrecto,WhatsApp,2025-02-24
6663,447,Número incorrecto,Llamada,2025-07-31
6664,596,Número incorrecto,SMS,2025-08-07
6665,1954,No responde,Llamada,2025-10-12
6666,295,Contactado,SMS,2024-10-27
6667,1684,Número incorrecto,SMS,2024-08-19
6668,206,Promesa de pago,WhatsApp,2025-03-25
6669,1712,Número incorrecto,WhatsApp,2025-06-19
6670,1025,Promesa de pago,WhatsApp,2025-03-21
6671,1485,No responde,WhatsApp,2025-05-03
6672,1719,No responde,Email,2024-10-09
6673,871,Número incorrecto,WhatsApp,2023-11-25
6674,1592,No responde,Llamada,2024-10-04
6675,1601,No responde,Email,2024-09-07
6676,1492,Promesa de pago,WhatsApp,2024-01-14
6677,1850,Contactado,SMS,2025-04-07
6678,1811,No responde,SMS,2025-01-07
6679,1327,No responde,WhatsApp,2023-12-25
6680,1739,No responde,WhatsApp,2024-03-24
6681,1442,Contactado,SMS,2025-10-06
6682,1204,Contactado,SMS,2024-04-05
6683,163,Promesa de pago,Llamada,2024-02-22
6684,1993,No responde,SMS,2023-12-19
6685,1977,Promesa de pago,Email,2024-10-19
6686,1501,Contactado,SMS,2024-06-29
6687,270,Número incorrecto,Llamada,2023-12-16
6688,757,Contactado,Email,2024-06-21
6689,535,No responde,Email,2025-08-29
6690,817,Contactado,WhatsApp,2025-01-05
6691,691,Promesa de pago,Llamada,2024-02-01
6692,1243,No responde,Email,2025-04-17
6693,89,Promesa de pago,Email,2025-05-14
6694,470,Promesa de pago,Email,2024-04-01
6695,1332,Promesa de pago,WhatsApp,2025-09-15
6696,1729,Número incorrecto,WhatsApp,2024-07-17
6697,828,No responde,WhatsApp,2024-01-14
6698,1356,Contactado,Llamada,2024-08-27
6699,1156,No responde,SMS,2024-08-25
6700,198,Contactado,SMS,2025-01-10
6701,446,Número incorrecto,WhatsApp,2025-10-05
6702,915,Promesa de pago,Email,2025-03-13
6703,257,Promesa de pago,Llamada,2025-03-06
6704,909,Contactado,WhatsApp,2025-04-13
6705,1630,Contactado,Llamada,2025-03-24
6706,99,Número incorrecto,SMS,2024-01-11
6707,1503,No responde,WhatsApp,2024-05-22
6708,1540,Promesa de pago,SMS,2024-11-07
6709,1978,Promesa de pago,SMS,2024-01-20
6710,1577,Contactado,WhatsApp,2024-11-26
6711,1466,Contactado,Llamada,2024-06-11
6712,1405,No responde,Llamada,2024-06-12
6713,1761,Promesa de pago,Email,2025-03-14
6714,318,Número incorrecto,Email,2025-09-29
6715,1421,Número incorrecto,WhatsApp,2024-03-28
6716,1831,Contactado,Email,2025-05-07
6717,628,Promesa de pago,Email,2025-09-13
6718,1802,Número incorrecto,WhatsApp,2025-02-19
6719,1882,No responde,WhatsApp,2025-10-14
6720,10,Promesa de pago,Email,2025-06-28
6721,153,Número incorrecto,WhatsApp,2025-09-21
6722,144,No responde,SMS,2024-05-31
6723,1510,Número incorrecto,Email,2024-08-26
6724,1485,Número incorrecto,Email,2024-03-05
6725,1556,Contactado,SMS,2025-02-05
6726,116,Número incorrecto,Email,2024-05-09
6727,1676,Promesa de pago,Email,2025-10-30
6728,623,Promesa de pago,Email,2024-12-02
6729,1008,Número incorrecto,Email,2023-12-25
6730,1277,Promesa de pago,WhatsApp,2024-07-26
6731,406,Promesa de pago,SMS,2024-10-06
6732,1710,Número incorrecto,Email,2025-10-22
6733,1426,Contactado,Llamada,2025-06-22
6734,703,Promesa de pago,Llamada,2024-05-16
6735,1534,No responde,SMS,2024-02-23
6736,716,Número incorrecto,SMS,2025-01-16
6737,1302,Promesa de pago,SMS,2025-06-08
6738,1950,Número incorrecto,WhatsApp,2024-12-24
6739,673,Promesa de pago,SMS,2025-01-19
6740,1485,Número incorrecto,Llamada,2024-05-31
6741,230,No responde,Llamada,2024-10-06
6742,1770,Contactado,WhatsApp,2025-06-06
6743,898,Número incorrecto,WhatsApp,2024-03-05
6744,918,Promesa de pago,WhatsApp,2024-08-11
6745,1026,Número incorrecto,WhatsApp,2025-04-25
6746,1163,Contactado,WhatsApp,2025-06-03
6747,1941,Promesa de pago,WhatsApp,2025-04-21
6748,1926,Contactado,Email,2023-12-18
6749,492,No responde,SMS,2024-06-29
6750,1796,Promesa de pago,SMS,2024-07-03
6751,798,No responde,Email,2023-11-27
6752,1706,Promesa de pago,SMS,2025-06-24
6753,210,No responde,WhatsApp,2024-08-03
6754,1487,Promesa de pago,Llamada,2025-01-24
6755,1344,Promesa de pago,Email,2025-10-14
6756,680,Contactado,Email,2023-11-19
6757,706,No responde,Email,2024-07-31
6758,1641,No responde,SMS,2024-08-03
6759,1187,No responde,Email,2025-07-12
6760,614,Promesa de pago,SMS,2024-04-12
6761,423,Número incorrecto,Llamada,2024-04-06
6762,53,Promesa de pago,WhatsApp,2024-11-08
6763,1116,Promesa de pago,Llamada,2024-09-02
6764,1299,Número incorrecto,Llamada,2024-02-19
6765,1887,Número incorrecto,SMS,2024-06-03
6766,969,Promesa de pago,Email,2024-10-02
6767,699,No responde,WhatsApp,2025-09-24
6768,1238,Promesa de pago,Llamada,2025-01-07
6769,936,Número incorrecto,Llamada,2024-07-17
6770,322,No responde,Email,2024-09-29
6771,488,No responde,Email,2024-03-31
6772,537,Número incorrecto,Llamada,2023-12-19
6773,924,No responde,WhatsApp,2024-11-19
6774,1052,Contactado,Email,2024-12-05
6775,1421,No responde,WhatsApp,2024-02-18
6776,160,Contactado,SMS,2025-02-22
6777,1431,Contactado,SMS,2025-07-25
6778,717,No responde,SMS,2025-06-19
6779,1976,Número incorrecto,SMS,2024-11-08
6780,1486,Número incorrecto,Email,2024-01-19
6781,1359,Contactado,SMS,2025-09-18
6782,1383,Promesa de pago,Email,2025-06-04
6783,1671,Promesa de pago,Email,2024-10-24
6784,12,Promesa de pago,WhatsApp,2024-11-07
6785,1241,Promesa de pago,WhatsApp,2025-05-10
6786,1117,No responde,SMS,2025-06-19
6787,1643,Contactado,WhatsApp,2024-09-16
6788,16,Promesa de pago,SMS,2025-07-17
6789,637,Número incorrecto,Llamada,2025-04-15
6790,596,Contactado,Llamada,2024-08-08
6791,686,Número incorrecto,WhatsApp,2025-08-03
6792,345,Promesa de pago,Llamada,2024-08-16
6793,1795,No responde,Llamada,2024-05-30
6794,94,Promesa de pago,WhatsApp,2024-01-06
6795,1223,Promesa de pago,Llamada,2024-09-03
6796,1001,Promesa de pago,Email,2025-09-24
6797,1078,Número incorrecto,Email,2025-06-13
6798,880,Promesa de pago,Email,2024-07-04
6799,1660,Promesa de pago,Email,2023-12-13
6800,459,Número incorrecto,Email,2025-06-30
6801,317,No responde,Llamada,2025-08-16
6802,333,Número incorrecto,Email,2024-12-22
6803,1352,Promesa de pago,SMS,2025-07-29
6804,1646,Contactado,Email,2023-12-15
6805,1916,Contactado,Llamada,2025-05-31
6806,1597,Contactado,Email,2025-10-13
6807,153,No responde,WhatsApp,2025-09-29
6808,1766,Número incorrecto,Email,2025-06-04
6809,392,Contactado,WhatsApp,2024-11-29
6810,1997,Número incorrecto,Email,2025-05-02
6811,661,Contactado,Llamada,2024-07-12
6812,1704,Número incorrecto,Llamada,2025-06-14
6813,758,Promesa de pago,Llamada,2025-04-28
6814,1161,Contactado,WhatsApp,2024-08-19
6815,1951,Número incorrecto,SMS,2025-06-04
6816,1049,No responde,Email,2024-02-03
6817,1481,Número incorrecto,Email,2025-09-06
6818,837,Promesa de pago,WhatsApp,2023-12-28
6819,1623,No responde,Email,2024-09-07
6820,294,Número incorrecto,WhatsApp,2024-03-24
6821,351,Promesa de pago,Llamada,2024-08-05
6822,147,Promesa de pago,SMS,2024-04-13
6823,345,Contactado,Llamada,2024-04-12
6824,1273,Número incorrecto,Llamada,2025-08-06
6825,1189,Promesa de pago,SMS,2024-03-02
6826,991,Contactado,Email,2024-10-20
6827,1903,No responde,SMS,2024-12-20
6828,1465,Número incorrecto,SMS,2024-02-24
6829,472,Promesa de pago,Llamada,2025-10-05
6830,591,No responde,Llamada,2024-06-21
6831,1453,Promesa de pago,SMS,2024-08-10
6832,1471,Promesa de pago,Llamada,2025-04-27
6833,865,Número incorrecto,WhatsApp,2024-12-17
6834,245,Contactado,Email,2025-07-13
6835,1177,No responde,Llamada,2025-09-18
6836,674,Contactado,WhatsApp,2024-10-16
6837,1226,Contactado,SMS,2024-11-11
6838,360,Promesa de pago,Email,2024-09-25
6839,373,Contactado,WhatsApp,2024-11-12
6840,678,No responde,SMS,2024-06-06
6841,585,Número incorrecto,Email,2025-02-07
6842,331,No responde,WhatsApp,2024-02-28
6843,1711,No responde,Llamada,2024-04-25
6844,1389,Promesa de pago,WhatsApp,2025-07-29
6845,417,Contactado,WhatsApp,2025-04-09
6846,1712,Número incorrecto,Llamada,2024-06-13
6847,527,Promesa de pago,Llamada,2025-06-25
6848,156,Promesa de pago,Email,2025-01-31
6849,234,No responde,WhatsApp,2024-07-14
6850,799,Número incorrecto,Email,2024-06-29
6851,761,Número incorrecto,Email,2024-11-25
