debt_id,customer_id,product_id,monto_deuda,fecha_vencimiento,estado
1181,1978,3,12281.06,2023-01-30,Vencida
1182,754,16,7247.71,2024-05-01,Vigente
1183,173,3,6326.88,2025-08-21,Vencida
1184,794,16,13684.93,2025-01-24,Castigada
1185,1655,7,5572.84,2025-07-08,Vencida
1186,95,3,8055.84,2025-02-01,Castigada
1187,618,13,8031.15,2023-02-09,Castigada
1188,1309,17,12594.48,2025-01-14,Vencida
1189,540,6,17961.98,2024-06-01,Vencida
1190,25,18,8164.61,2024-11-01,Vencida
1191,563,5,1398.43,2025-08-28,Vencida
1192,194,18,16659.45,2024-05-12,Vigente
1193,1757,3,8237.53,2025-10-10,Vencida
1194,1183,13,3919.37,2024-09-17,Vencida
1195,784,8,9929.65,2023-03-02,Vencida
1196,820,11,3875.76,2023-09-11,Castigada
1197,1389,15,3768.54,2025-02-24,Vigente
1198,50,17,19285.42,2022-11-25,Vencida
1199,1545,19,15363.1,2025-11-26,Vigente
1200,1669,7,9784.65,2023-07-06,Vigente
1201,1218,8,1484.6,2024-02-26,Vencida
1202,69,13,13541.39,2025-08-30,Vigente
1203,1963,2,2986.18,2024-09-05,Vencida
1204,1784,10,10702.72,2025-04-26,Vencida
1205,124,9,9659.15,2025-07-03,Vencida
1206,865,5,16089.53,2022-12-24,Vencida
1207,872,10,12369.12,2024-07-20,Vencida
1208,480,3,16615.28,2023-07-03,Vencida
1209,1835,11,15026.86,2023-05-18,Vencida
1210,200,1,6673.42,2022-12-02,Vencida
1211,830,17,15664.75,2024-02-29,Vigente
1212,834,20,1626.29,2023-01-15,Vigente
1213,1766,17,13426.49,2025-03-01,Vencida
1214,1085,11,11589.24,2025-01-16,Vigente
1215,1822,4,1966.08,2025-02-06,Vencida
1216,1164,2,18988.94,2024-12-10,Vencida
1217,1081,1,2915.61,2023-11-23,Vencida
1218,1105,13,13812.13,2024-02-17,Vencida
1219,1418,19,3692.16,2025-06-30,Vencida
1220,11,16,14785.9,2025-07-07,Vencida
1221,197,20,4086.69,2023-03-20,Vigente
1222,144,7,5075.85,2024-05-01,Vencida
1223,1366,4,18255.09,2023-09-08,Vencida
1224,1549,15,17503.23,2023-06-16,Castigada
1225,420,14,1745.49,2022-12-11,Vencida
1226,1106,16,10747.76,2023-05-14,Vencida
1227,770,3,11036.96,2025-09-28,Vencida
1228,1555,15,6608.88,2024-02-17,Vencida
1229,1804,16,9065.06,2025-09-18,Vigente
1230,1383,16,4980.48,2022-12-08,Vigente
1231,263,5,8466.99,2024-12-12,Vencida
1232,1378,10,5570.14,2024-08-06,Vencida
1233,1878,14,13046.82,2023-03-04,Vencida
1234,617,18,8579.98,2024-01-31,Vigente
1235,1667,3,111.51,2025-11-29,Castigada
1236,504,11,10844.13,2024-07-04,Vencida
1237,1404,9,365.76,2024-09-26,Vencida
1238,1637,4,5181.25,2024-04-02,Vigente
1239,1887,9,13300.53,2025-08-28,Vencida
1240,848,8,19966.93,2024-01-11,Vencida
1241,612,8,6532.6,2023-10-09,Vigente
1242,1411,14,5024.38,2024-11-08,Vencida
1243,507,10,3156.68,2024-04-15,Vencida
1244,1744,19,19392.98,2022-12-22,Vencida
1245,755,20,10360.86,2025-03-25,Vencida
1246,640,10,11027.16,2024-04-23,Vigente
1247,596,20,16078.92,2025-09-10,Vigente
1248,939,20,5058.04,2023-04-01,Vencida
1249,290,13,12640.96,2025-06-02,Vencida
1250,1664,11,16592.63,2023-05-26,Vencida
1251,1759,13,18892.08,2023-12-05,Vencida
1252,464,14,8829.52,2023-03-25,Vigente
1253,1112,10,6243.03,2025-03-27,Vencida
1254,702,13,18191.71,2023-05-18,Vigente
1255,741,19,12624.63,2024-03-13,Vencida
1256,1016,20,6126.78,2025-08-13,Vencida
1257,955,10,18628.34,2023-08-25,Vencida
1258,1552,1,13678.94,2023-01-22,Vencida
1259,977,6,156.4,2024-06-02,Castigada
1260,1715,17,12291.27,2023-08-04,Castigada
1261,40,13,6968.29,2024-01-04,Vencida
1262,1780,19,15601.4,2025-09-19,Vencida
1263,1256,14,12357.76,2024-02-03,Vencida
1264,1943,11,4204.78,2023-01-27,Vencida
1265,1691,16,14206.33,2023-08-03,Vencida
1266,346,3,16441.92,2023-12-03,Vigente
1267,11,14,223.54,2023-05-26,Vencida
1268,919,4,519.71,2023-11-05,Vencida
1269,1847,10,18982.19,2023-09-23,Vencida
1270,189,12,4000.69,2024-09-09,Castigada
1271,1582,5,16717.84,2025-01-21,Vigente
1272,1116,13,5705.48,2024-12-23,Vencida
1273,870,1,3897.79,2024-01-07,Vencida
1274,633,17,12061.54,2023-01-18,Vencida
1275,941,13,7616.77,2024-12-13,Vencida
1276,1747,13,9923.01,2025-06-08,Castigada
1277,1838,20,11378.73,2023-11-20,Vencida
1278,1821,3,17833.39,2022-12-16,Vencida
1279,1250,4,5164.48,2023-07-13,Vencida
1280,1806,12,17128.02,2024-08-16,Castigada
1281,879,14,7226.52,2023-01-23,Vencida
1282,1587,20,18891.5,2025-08-23,Vencida
1283,634,10,13533.78,2023-09-11,Vencida
1284,255,8,18721.82,2022-12-28,Vencida
1285,1826,20,6537.26,2023-03-08,Vencida
1286,1822,6,12931.74,2023-04-17,Vencida
1287,1939,10,10629.5,2025-09-11,Vencida
1288,301,12,9968.53,2023-07-03,Vencida
1289,1386,18,9753.23,2024-05-11,Vencida
1290,640,13,582.74,2023-03-10,Vigente
1291,55,2,11259.3,2022-12-05,Vencida
1292,639,12,12128.68,2025-05-02,Vencida
1293,309,10,8205.03,2025-09-16,Vencida
1294,1936,4,17427.71,2024-03-21,Vigente
1295,1809,19,6405.46,2024-01-05,Vigente
1296,1287,18,13785.32,2024-04-12,Vencida
1297,1637,11,5230.31,2025-12-01,Castigada
1298,1199,14,16296.09,2022-12-18,Vencida
1299,124,16,10736.92,2025-09-04,Vencida
1300,1092,9,8688.89,2024-12-11,Vigente
1301,1483,8,12790.54,2024-03-22,Vencida
1302,559,17,10681.97,2023-08-27,Castigada
1303,1160,11,7483.02,2024-09-14,Vencida
1304,1958,4,3052.62,2023-10-16,Vigente
1305,1343,7,18998.89,2023-07-02,Vencida
1306,1417,19,421.25,2025-06-24,Vencida
1307,72,15,11444.65,2025-04-20,Vencida
1308,1246,5,4430.32,2024-01-31,Vigente
1309,499,1,15731.33,2025-05-18,Vencida
1310,1040,16,19954.09,2024-09-16,Vencida
1311,81,1,434.24,2023-12-04,Vencida
1312,1742,13,4763.69,2023-05-03,Vencida
1313,1795,16,9506.91,2024-08-10,Vencida
1314,89,8,16686.33,2024-03-30,Vencida
1315,1591,5,1254.33,2025-07-10,Vencida
1316,861,4,16335.71,2023-01-23,Vencida
1317,490,14,16651.99,2023-04-26,Vencida
1318,994,4,17389.78,2025-06-19,Vencida
1319,784,6,2262.89,2024-05-09,Vencida
1320,1747,6,14621.17,2025-11-14,Vigente
1321,529,5,821.88,2024-04-17,Vencida
1322,125,17,10542.13,2024-10-31,Vencida
1323,1663,15,13567.27,2025-08-28,Vencida
1324,137,15,9081.94,2024-12-13,Vencida
1325,14,11,6322.09,2025-09-24,Vencida
1326,1100,9,9610.52,2023-06-06,Vencida
1327,1255,17,5706.58,2023-10-20,Vencida
1328,1672,3,2534.84,2025-03-01,Vencida
1329,1062,9,9732.34,2024-02-29,Vencida
1330,1055,20,15704.91,2023-04-25,Vencida
1331,1460,6,9348.45,2025-12-11,Vencida
1332,765,5,10075.24,2025-07-11,Vencida
1333,1151,9,10553.08,2025-12-16,Vencida
1334,1617,5,6778.51,2025-07-28,Vigente
1335,1225,15,4815.87,2025-10-20,Vencida
1336,1057,4,18644.11,2024-04-03,Vencida
1337,1778,4,7112.93,2024-09-18,Vencida
1338,478,6,16516.4,2025-01-30,Vencida
1339,1219,20,16547.95,2023-03-28,Vigente
1340,1122,4,15614.09,2024-07-12,Castigada
1341,1784,13,10266.5,2025-04-18,Vencida
1342,823,13,14464.25,2023-01-23,Vencida
1343,746,9,9449.4,2025-07-17,Vencida
1344,604,16,15572.48,2024-04-17,Vencida
1345,261,11,18584.84,2025-02-01,Vencida
1346,1349,20,7228.3,2025-09-22,Vencida
1347,1921,14,15753.66,2023-06-07,Castigada
1348,1212,11,11513.96,2023-04-22,Vencida
1349,1184,18,12093.57,2024-03-24,Vencida
1350,512,17,7072.37,2025-05-19,Castigada
1351,1764,1,7261.68,2023-06-23,Vencida
1352,338,14,19157.15,2025-01-29,Vencida
1353,1384,4,6162.13,2024-08-09,Castigada
1354,1720,20,7235.21,2025-12-06,Vencida
1355,239,8,7891.07,2024-06-30,Vencida
1356,558,1,2641.64,2024-02-09,Vigente
1357,1857,8,15808.95,2025-11-13,Castigada
1358,1934,2,14227.91,2023-09-27,Vencida
1359,1813,3,9795.16,2025-11-30,Vencida
1360,1927,7,1235.31,2024-02-25,Vencida
1361,690,15,18492.25,2023-05-06,Vigente
1362,1985,19,12656.7,2023-07-26,Vencida
1363,1860,8,18354.01,2025-07-04,Castigada
1364,1045,4,14350.57,2024-10-23,Vencida
1365,1289,7,14667.96,2023-10-28,Vencida
1366,1996,2,10322.37,2023-05-14,Castigada
1367,146,19,321.89,2023-10-25,Vencida
1368,258,13,3308.92,2024-08-08,Vencida
1369,1144,3,7664.62,2025-07-30,Vencida
1370,1570,14,15101.87,2024-05-18,Vigente
1371,78,20,8309.42,2023-11-13,Vencida
1372,1861,1,9339.35,2025-01-16,Vencida
1373,1011,13,10043.52,2024-02-25,Vencida
1374,1967,12,14801.58,2024-09-14,Vencida
1375,266,20,14839.72,2024-02-21,Vencida
1376,1936,16,3938.85,2023-07-11,Vigente
1377,1623,11,6748.9,2023-02-09,Vigente
1378,1241,10,15263.72,2022-11-26,Vencida
1379,598,7,10737.98,2023-10-02,Vencida
1380,999,19,1995.56,2025-08-04,Vencida
1381,654,13,14815.46,2025-09-22,Vencida
1382,1841,17,5765.23,2025-07-11,Vencida
1383,818,7,5030.82,2023-11-12,Vencida
1384,1468,14,15956.96,2023-08-02,Castigada
1385,415,3,7220.48,2024-01-18,Vencida
1386,1231,5,18633.37,2023-08-27,Vencida
1387,1316,20,19275.65,2025-09-06,Vigente
1388,733,1,4859.36,2024-09-29,Vencida
1389,1649,11,2915.81,2022-12-04,Castigada
1390,1924,5,8090.34,2024-02-19,Castigada
1391,1155,2,13020.14,2023-02-01,Vencida
1392,963,19,2588.21,2023-08-20,Vencida
1393,1627,14,13531.63,2023-12-02,Vencida
1394,626,17,8742.83,2023-08-11,Vencida
1395,961,9,10250.7,2024-11-14,Vencida
1396,191,3,1902.61,2025-03-29,Vencida
1397,749,16,15212.46,2023-11-12,Vencida
1398,1027,5,19330.02,2024-06-13,Vencida
1399,372,14,11452.32,2023-12-10,Vencida
1400,713,16,198.33,2023-10-10,Vencida
1401,64,20,431.47,2023-03-17,Vigente
1402,1094,10,19704.05,2025-01-29,Vencida
1403,983,3,15422.32,2024-12-01,Vencida
1404,1045,13,11538.74,2024-12-01,Vencida
1405,435,7,10465.92,2025-12-10,Vigente
1406,530,20,14253.88,2022-12-06,Vencida
1407,488,11,6936.53,2023-04-21,Vencida
1408,499,14,15188.27,2023-05-01,Vencida
1409,1429,4,5347.55,2022-12-24,Vencida
1410,1381,9,2847.69,2024-09-13,Vencida
1411,1370,7,1444.54,2024-08-14,Vencida
1412,1869,17,15098.21,2023-10-12,Vencida
1413,640,9,219.62,2025-11-23,Vencida
1414,1428,19,16139.82,2025-07-19,Vencida
1415,1832,10,8375.55,2024-07-16,Vencida
1416,342,8,11009.89,2024-07-22,Vencida
1417,1040,9,8979.38,2024-12-02,Vencida
1418,1348,1,18484.25,2023-12-04,Vencida
1419,1769,16,3225.63,2025-04-28,Vigente
1420,1629,2,12350.37,2024-11-12,Vencida
1421,974,3,8690.37,2025-05-03,Vigente
1422,1859,6,15423.41,2024-02-09,Vencida
1423,388,18,10953.36,2024-11-23,Vencida
1424,82,14,16876.39,2023-09-01,Castigada
1425,59,13,2698.61,2023-04-23,Vencida
1426,1053,16,5895.18,2023-02-08,Vencida
1427,113,19,4236.64,2023-06-08,Vencida
1428,1322,18,4400.9,2023-08-21,Vencida
1429,15,14,1240.21,2024-01-04,Vencida
1430,1032,5,168.95,2023-10-13,Vencida
1431,1610,2,5977.03,2023-07-19,Vencida
1432,895,6,7232.7,2025-02-03,Vencida
1433,393,14,18551.7,2024-09-07,Vencida
1434,1703,4,1349.46,2025-06-14,Castigada
1435,1363,14,11151.01,2024-11-13,Vigente
1436,1573,15,11433.74,2023-12-19,Vencida
1437,1512,5,629.69,2023-01-18,Vencida
1438,1761,2,19649.55,2023-12-16,Vencida
1439,1057,6,3182.66,2024-06-03,Vencida
1440,1961,15,17040.23,2023-09-29,Vencida
1441,1008,12,13290.15,2023-07-30,Vigente
1442,1475,5,8914.79,2025-06-27,Vigente
1443,209,17,1040.43,2025-01-05,Vigente
1444,840,15,18721.91,2023-06-01,Vencida
1445,968,18,17456.82,2023-08-10,Vigente
1446,590,6,6727.63,2023-05-22,Vencida
1447,450,10,1837.03,2025-10-18,Vencida
1448,739,16,3612.96,2024-05-07,Vencida
1449,1043,4,1701.69,2023-02-19,Vencida
1450,1674,7,12271.6,2025-06-12,Vigente
1451,1787,10,653.21,2025-02-23,Castigada
1452,1752,17,6675.05,2024-11-02,Castigada
1453,1507,8,9467.24,2023-10-13,Vigente
1454,1366,2,19344.22,2025-09-29,Vencida
1455,1713,5,9906.82,2025-05-07,Vencida
1456,1908,17,17614.69,2023-10-09,Vencida
1457,1984,5,13761.14,2022-12-01,Vencida
1458,164,2,6046.07,2023-11-05,Vencida
1459,1509,11,12333.75,2025-03-21,Vencida
1460,910,15,13961.08,2024-09-13,Vencida
1461,1625,17,14674.74,2024-03-16,Vencida
1462,1512,11,8352.99,2023-04-27,Vencida
1463,880,20,3055.04,2024-09-19,Vencida
1464,805,16,6303.17,2023-03-30,Vigente
1465,1668,16,17268.3,2025-05-26,Vencida
1466,896,15,6094.04,2022-11-18,Vencida
1467,989,11,3170.31,2024-11-13,Vencida
1468,884,12,18209.84,2023-06-09,Vencida
1469,434,19,10227.46,2023-03-31,Vencida
1470,1478,4,2924.53,2025-08-25,Vencida
1471,1223,8,9850.13,2022-12-06,Vencida
1472,1717,3,4846.51,2025-05-21,Vencida
1473,1088,5,7319.63,2024-09-25,Vencida
1474,1859,15,4813.68,2023-11-23,Vigente
1475,121,6,16915.2,2024-09-17,Vigente
1476,355,10,2860.35,2025-04-28,Vencida
1477,524,16,3863.67,2024-12-17,Vigente
1478,324,3,4903.66,2024-10-09,Vencida
1479,1046,9,3681.45,2024-01-25,Vigente
1480,161,18,16153.19,2023-08-17,Vencida
1481,1131,5,5510.27,2024-01-19,Vencida
1482,920,9,17180.11,2025-10-31,Vencida
1483,1194,6,6146.85,2025-06-26,Vencida
1484,276,10,8965.85,2025-07-06,Vencida
1485,416,14,2937.85,2023-04-11,Vencida
1486,982,17,17302.37,2024-12-07,Vencida
1487,295,10,4869.37,2025-11-22,Vencida
1488,366,11,9084.61,2023-06-07,Vencida
1489,1065,2,14954.27,2023-11-12,Vencida
1490,1808,20,2766.52,2023-12-17,Vencida
1491,1735,15,10557.02,2023-07-11,Vigente
1492,1543,19,16582.53,2024-11-02,Vencida
1493,857,16,881.79,2023-09-07,Vencida
1494,1869,5,8891.67,2024-12-19,Vencida
1495,882,6,4078.38,2024-02-15,Vencida
1496,432,16,9069.73,2024-02-08,Vigente
1497,1926,7,3101.48,2024-04-29,Vencida
1498,1828,5,1162.34,2024-01-11,Castigada
1499,582,13,1331.94,2025-05-12,Vencida
1500,1802,9,7307.14,2025-01-19,Vigente
1501,905,2,9646.61,2023-10-04,Vencida
1502,1618,1,10006.01,2023-07-02,Vencida
1503,233,1,17215.82,2025-12-02,Vigente
1504,6,11,15199.75,2024-04-08,Castigada
1505,1982,6,3744.56,2022-12-05,Vencida
1506,405,14,1430.83,2024-07-06,Vencida
1507,8,4,15059.44,2023-10-31,Vigente
1508,1264,15,10434.71,2024-04-18,Vencida
1509,1497,20,18914.64,2023-08-18,Vigente
1510,241,1,11978.12,2022-12-05,Vencida
1511,1997,17,12949.26,2025-11-25,Vencida
1512,1413,9,19156.45,2024-04-05,Vencida
1513,718,12,19191.91,2025-12-08,Vigente
1514,1264,1,478.0,2023-12-03,Vencida
1515,389,4,4950.5,2023-05-21,Vigente
1516,922,6,15297.55,2025-11-16,Vencida
1517,192,17,8586.28,2025-04-07,Castigada
1518,176,9,15222.63,2025-09-03,Vigente
1519,448,19,17622.96,2024-02-24,Vencida
1520,1806,16,8698.13,2023-12-05,Vencida
1521,1487,9,11104.98,2024-07-16,Vencida
1522,316,19,14516.52,2023-09-30,Vencida
1523,1930,10,3161.06,2023-12-13,Vencida
1524,1779,18,3585.02,2025-07-20,Castigada
1525,629,6,17792.95,2023-07-20,Vencida
1526,1310,9,1758.48,2025-08-31,Vencida
1527,1069,11,14796.36,2024-08-21,Vencida
1528,1621,19,7685.2,2023-11-26,Vencida
1529,499,13,10619.35,2025-03-07,Vencida
1530,1566,8,18423.18,2025-07-26,Vencida
1531,1652,16,10996.25,2024-09-27,Vencida
1532,1902,19,6615.44,2024-09-01,Vencida
1533,1360,18,14612.26,2023-05-13,Vigente
1534,552,9,15701.04,2025-03-04,Vencida
1535,271,20,7635.01,2025-10-20,Vigente
1536,1186,17,10603.35,2025-07-17,Vencida
1537,1996,15,10791.43,2024-06-25,Vigente
1538,476,19,1972.34,2025-06-05,Vencida
1539,1642,6,10996.41,2022-12-16,Castigada
1540,1075,1,3753.22,2024-07-17,Vencida
1541,131,18,17874.6,2025-05-31,Vencida
1542,1030,11,19121.9,2025-12-09,Vencida
1543,1814,10,4278.64,2023-12-28,Vencida
1544,671,15,628.41,2023-01-31,Vigente
1545,328,5,353.9,2023-04-22,Vigente
1546,983,5,16228.69,2024-11-21,Vencida
1547,488,20,13695.86,2025-02-26,Vencida
1548,1209,20,18351.95,2024-08-09,Castigada
1549,806,8,18153.89,2024-01-15,Castigada
1550,33,5,10008.72,2023-10-31,Vencida
1551,1699,9,11923.52,2025-05-28,Vigente
1552,1656,20,3633.17,2023-01-18,Vigente
1553,1158,5,2596.29,2025-11-06,Vencida
1554,1394,5,449.89,2024-03-09,Vencida
1555,1219,5,2412.69,2023-12-15,Vencida
1556,1761,17,4830.71,2023-08-08,Vigente
1557,982,1,14083.58,2025-07-05,Vencida
1558,772,2,9278.21,2025-03-18,Castigada
1559,1581,14,8551.72,2024-12-04,Vencida
1560,1162,4,2473.57,2023-05-11,Vencida
1561,1882,15,16416.88,2025-01-29,Vencida
1562,1956,16,11675.75,2025-01-15,Vigente
1563,325,9,12105.07,2024-11-08,Vigente
1564,40,20,2936.4,2025-05-23,Vencida
1565,1342,19,14981.91,2023-05-16,Vigente
1566,640,18,14612.51,2023-09-26,Vencida
1567,205,10,9013.82,2024-03-25,Vigente
1568,579,5,18828.71,2023-11-03,Vigente
1569,1236,6,5602.61,2022-12-18,Vencida
1570,1660,8,13714.02,2025-06-24,Vencida
1571,1864,9,6923.48,2024-11-21,Vigente
1572,1871,15,12379.08,2024-12-07,Vencida
1573,176,12,12009.26,2025-12-03,Castigada
1574,1513,7,6744.37,2024-08-31,Vencida
1575,1261,13,16835.57,2023-06-01,Castigada
1576,816,14,426.39,2022-12-17,Vencida
1577,829,3,8664.08,2023-08-22,Vencida
1578,667,13,11669.78,2025-08-31,Vencida
1579,151,4,9137.83,2025-10-14,Vencida
1580,1997,12,1516.79,2025-08-22,Vencida
1581,1484,10,11323.05,2025-10-18,Vencida
1582,1864,17,12083.21,2025-11-11,Vencida
1583,622,9,18954.66,2025-01-31,Vencida
1584,23,10,4552.54,2024-02-13,Vencida
1585,1944,17,1380.03,2025-06-03,Vencida
1586,183,10,12809.69,2025-05-25,Vigente
1587,1513,12,12186.62,2025-04-06,Vencida
1588,1862,1,7001.39,2024-09-14,Vencida
1589,1770,9,13035.54,2023-06-22,Vigente
1590,369,4,11985.3,2023-03-14,Vigente
1591,1393,20,10765.4,2023-10-08,Vigente
1592,1979,14,15312.14,2024-02-25,Vencida
1593,898,17,1573.63,2024-10-18,Vencida
1594,1424,8,17833.35,2025-01-13,Vencida
1595,1731,13,11080.64,2023-11-01,Vencida
1596,1518,16,1328.0,2024-12-28,Vigente
1597,1282,18,16587.98,2024-11-28,Vencida
1598,950,13,9629.99,2024-12-15,Vigente
1599,77,13,4811.65,2024-10-23,Vencida
1600,1458,14,7002.45,2025-03-12,Vencida
1601,1796,16,11927.63,2024-12-29,Castigada
1602,978,13,9137.52,2023-11-07,Vencida
1603,800,13,14847.53,2023-07-26,Vencida
1604,942,3,7501.02,2025-10-29,Vigente
1605,861,10,1131.76,2024-10-22,Vencida
1606,1833,7,18565.07,2025-06-03,Vencida
1607,1262,1,1606.3,2023-09-25,Vencida
1608,1915,7,12869.54,2025-09-16,Vencida
1609,1230,10,1911.51,2023-05-20,Vencida
1610,1066,3,5628.7,2024-07-02,Vencida
1611,1369,1,2047.18,2024-06-23,Vigente
1612,1029,15,9794.16,2025-12-08,Vigente
1613,1838,15,19852.33,2024-01-03,Vencida
1614,658,7,6140.37,2023-10-26,Vencida
1615,1905,1,7695.23,2023-02-17,Vigente
1616,19,19,19034.3,2023-01-25,Vencida
1617,1103,19,11062.02,2023-03-07,Castigada
1618,464,18,12707.76,2024-09-01,Vencida
1619,328,12,6536.84,2025-05-24,Vencida
1620,1302,2,10492.54,2025-04-22,Vencida
1621,541,17,15214.78,2025-01-19,Vencida
1622,313,19,16973.77,2023-12-20,Vencida
1623,1133,12,10085.95,2023-07-09,Vigente
1624,1280,10,9457.32,2025-07-18,Vencida
1625,278,15,4456.09,2025-11-06,Castigada
1626,1291,10,4446.11,2023-06-04,Vencida
1627,28,14,16727.22,2025-01-19,Vencida
1628,203,9,12970.64,2023-05-06,Vencida
1629,544,17,16513.42,2023-05-30,Vencida
1630,208,14,3016.38,2023-01-19,Vencida
1631,16,17,17213.16,2023-12-28,Vencida
1632,1172,16,18946.55,2024-02-19,Vigente
1633,1284,8,3809.4,2025-05-20,Castigada
1634,1371,7,19543.66,2023-12-13,Vencida
1635,468,19,2790.41,2022-12-19,Vencida
1636,13,1,17811.47,2023-12-24,Vencida
1637,1125,20,12971.39,2025-04-08,Vencida
1638,295,19,11884.55,2024-07-19,Vencida
1639,376,1,18075.66,2023-02-22,Vencida
1640,228,4,10260.19,2024-11-07,Vencida
1641,8,1,13211.66,2025-07-16,Vencida
1642,552,12,15650.68,2025-05-20,Vencida
1643,896,3,1817.68,2025-08-27,Vencida
1644,408,6,12637.32,2024-01-15,Vencida
1645,1863,5,15972.14,2025-06-13,Vencida
1646,996,8,12732.4,2024-02-06,Castigada
1647,1876,3,5799.45,2023-03-03,Castigada
1648,1529,17,12905.08,2023-10-09,Vencida
1649,1880,6,10046.01,2023-04-12,Vencida
1650,500,8,14545.01,2025-08-31,Vencida
1651,1342,15,7264.63,2025-03-11,Vencida
1652,1414,12,9426.03,2024-01-06,Vencida
1653,1914,3,16213.6,2024-11-24,Vigente
1654,581,2,6456.29,2025-05-15,Vencida
1655,1614,16,4737.3,2024-07-02,Vencida
1656,195,3,12004.21,2024-05-20,Vencida
1657,1957,17,3918.31,2024-11-06,Vigente
1658,680,5,8900.07,2023-12-04,Vigente
1659,72,17,19664.24,2023-04-10,Vencida
1660,1164,11,5189.61,2024-01-19,Vencida
1661,1662,12,5255.02,2022-12-13,Vencida
1662,1607,1,5595.04,2025-02-11,Vencida
1663,924,17,464.83,2023-04-03,Vencida
1664,1980,8,8951.05,2023-12-16,Castigada
1665,1366,8,5096.06,2025-06-08,Castigada
1666,1489,10,18624.03,2023-05-27,Vigente
1667,1820,5,12634.17,2024-08-29,Vigente
1668,248,17,18188.0,2024-08-18,Vigente
1669,41,11,10195.92,2023-04-11,Vencida
1670,1503,15,16775.77,2025-04-07,Vencida
1671,456,20,6615.45,2023-01-06,Vigente
1672,128,19,13609.86,2024-07-28,Vencida
1673,486,13,17882.71,2023-05-09,Vencida
1674,387,5,6605.14,2025-07-11,Vencida
1675,994,9,15390.02,2025-07-24,Vencida
1676,1019,8,13605.21,2022-12-31,Vencida
1677,411,20,16809.68,2023-04-19,Vencida
1678,1327,16,10004.34,2023-12-09,Vigente
1679,701,12,17689.91,2025-10-26,Vencida
1680,435,14,18829.94,2025-09-25,Vencida
1681,599,4,7456.04,2023-01-26,Vencida
1682,1215,14,5527.61,2023-12-18,Vencida
1683,1016,16,16000.3,2024-10-18,Vencida
1684,873,11,15902.83,2024-12-01,Vigente
1685,1852,16,7600.47,2025-07-03,Vencida
1686,1526,4,4105.48,2025-11-09,Vencida
1687,1215,19,13522.45,2025-06-10,Vencida
1688,979,17,602.67,2023-02-22,Vencida
1689,988,15,12308.21,2024-02-27,Vencida
1690,490,15,18391.11,2025-06-02,Vencida
1691,1562,17,15273.54,2022-12-28,Vigente
1692,1739,17,7946.93,2025-09-06,Castigada
1693,163,1,704.14,2024-02-15,Vencida
1694,32,7,8931.99,2024-10-05,Vencida
1695,198,18,19281.18,2025-07-12,Vencida
1696,368,15,19160.08,2025-06-15,Castigada
1697,478,9,14450.84,2023-02-08,Vencida
1698,1764,17,637.89,2024-10-09,Vencida
1699,859,10,17444.62,2022-12-20,Vencida
1700,1207,16,451.44,2025-12-14,Vencida
1701,582,20,11603.56,2025-09-05,Castigada
1702,296,8,8874.38,2024-08-29,Vencida
1703,1473,13,14235.98,2025-04-19,Vigente
1704,35,9,4162.39,2023-10-02,Vigente
1705,1747,16,7746.52,2023-12-06,Vencida
1706,1809,20,637.96,2023-06-05,Vigente
1707,1010,8,11766.1,2024-02-11,Vencida
1708,1279,4,12771.09,2024-02-22,Vigente
1709,23,19,1117.33,2025-08-23,Vencida
1710,1437,9,6458.84,2025-11-28,Vencida
1711,358,17,4015.19,2025-09-29,Vigente
1712,1159,14,9084.4,2025-04-30,Vencida
1713,668,10,10647.59,2025-03-27,Vigente
1714,1030,13,120.12,2024-05-02,Vencida
1715,687,15,17181.87,2025-04-21,Vencida
1716,841,3,1877.13,2025-07-05,Vencida
1717,1421,6,15614.65,2025-03-27,Vencida
1718,1771,20,4164.57,2024-11-01,Vigente
1719,791,2,410.23,2023-08-11,Vencida
1720,1116,1,10428.55,2023-11-19,Vencida
1721,1823,14,17210.17,2024-12-06,Vencida
1722,274,17,12143.74,2023-11-25,Castigada
1723,174,15,10752.71,2023-05-05,Vencida
1724,528,3,10284.99,2024-05-21,Vencida
1725,1788,6,19985.04,2024-06-12,Castigada
1726,1964,13,982.36,2024-12-23,Castigada
1727,1175,2,16124.05,2024-03-21,Vencida
1728,1323,20,10867.49,2025-04-01,Vencida
1729,1727,1,8942.69,2025-07-27,Vencida
1730,634,20,6576.13,2024-03-31,Vencida
1731,1217,6,19230.58,2023-09-21,Vencida
1732,781,15,15011.08,2024-04-07,Vencida
1733,1038,12,692.94,2024-06-09,Vencida
1734,356,10,2320.59,2024-12-27,Vencida
1735,1256,20,19202.25,2023-11-26,Vencida
1736,1922,16,1192.91,2025-05-28,Vencida
1737,877,8,16551.59,2024-01-04,Vencida
1738,336,1,8364.12,2023-11-06,Vencida
1739,44,2,13921.45,2023-09-19,Vencida
1740,286,14,4442.92,2024-12-05,Vencida
1741,242,13,10195.07,2022-11-17,Vencida
1742,1736,20,14369.96,2024-11-27,Vigente
1743,712,7,5582.92,2025-05-06,Vencida
1744,39,10,2709.7,2024-06-22,Vencida
1745,390,2,10430.45,2024-08-15,Vencida
1746,1089,20,8473.32,2023-01-22,Vigente
1747,1856,12,3952.21,2024-06-24,Vencida
1748,1365,16,17855.05,2025-05-18,Castigada
1749,670,4,2028.72,2025-10-12,Vencida
1750,1091,1,519.84,2023-06-13,Castigada
